date;gain (18h);isTp;gain sl;isTp;isSl;gain heure (19h);isTp;gain heure SL (18h);isTp;isSl
09/07/13;76,453099;0;76,453099;0;0;24,504198;0;76,453099;0;0
10/07/13;180,11355;0;180,11355;0;0;162,493746;0;180,11355;0;0
11/07/13;291;1;291;1;0;291;1;291;1;0
12/07/13;291;1;291;1;0;291;1;291;1;0
13/07/13;0;0;0;0;0;0;0;0;0;0
14/07/13;0;0;0;0;0;0;0;0;0;0
15/07/13;-5,943733;0;-5,943733;0;0;-18,82182;0;-5,943733;0;0
16/07/13;-144,122357;0;-144,122357;0;0;-193,797183;0;-144,122357;0;0
17/07/13;7,494379;0;-240;0;1;-109,157262;0;-240;0;1
18/07/13;-26,214324;0;-26,214324;0;0;-23,920571;0;-26,214324;0;0
19/07/13;-96,187402;0;-96,187402;0;0;-102,076426;0;-96,187402;0;0
20/07/13;0;0;0;0;0;0;0;0;0;0
21/07/13;0;0;0;0;0;0;0;0;0;0
22/07/13;-121,738187;0;-121,738187;0;0;-144,197906;0;-121,738187;0;0
23/07/13;2,916365;0;2,916365;0;0;-48,606085;0;2,916365;0;0
24/07/13;227,250624;0;227,250624;0;0;291;1;227,250624;0;0
25/07/13;67,087738;0;67,087738;0;0;107,34038;0;67,087738;0;0
26/07/13;44,090948;0;44,090948;0;0;7,132359;0;44,090948;0;0
27/07/13;0;0;0;0;0;0;0;0;0;0
28/07/13;0;0;0;0;0;0;0;0;0;0
29/07/13;112,64527;0;112,64527;0;0;-126,604194;0;112,64527;0;0
30/07/13;3,642183;0;3,642183;0;0;-15,230948;0;3,642183;0;0
31/07/13;-201,985469;0;-201,985469;0;0;-170,373246;0;-201,985469;0;0
01/08/13;-141,962701;0;-141,962701;0;0;-119,529916;0;-141,962701;0;0
02/08/13;-21,217122;0;-21,217122;0;0;16,165426;0;-21,217122;0;0
03/08/13;0;0;0;0;0;0;0;0;0;0
04/08/13;0;0;0;0;0;0;0;0;0;0
05/08/13;62,049662;0;62,049662;0;0;58,002945;0;62,049662;0;0
06/08/13;39,084248;0;39,084248;0;0;1,00216;0;39,084248;0;0
07/08/13;-166,043631;0;-166,043631;0;0;156,335435;0;-166,043631;0;0
08/08/13;-84,226056;0;-84,226056;0;0;-129,146619;0;-84,226056;0;0
09/08/13;-139,788239;0;-139,788239;0;0;-193,275289;0;-139,788239;0;0
10/08/13;0;0;0;0;0;0;0;0;0;0
11/08/13;0;0;0;0;0;0;0;0;0;0
12/08/13;-3,269007;0;-3,269007;0;0;71,264343;0;-3,269007;0;0
13/08/13;-155,617326;0;-155,617326;0;0;-84,703101;0;-155,617326;0;0
14/08/13;-142,145708;0;-142,145708;0;0;-135,219815;0;-142,145708;0;0
15/08/13;291;1;291;1;0;291;1;291;1;0
16/08/13;-127,492216;0;-127,492216;0;0;-72,759054;0;-127,492216;0;0
17/08/13;0;0;0;0;0;0;0;0;0;0
18/08/13;0;0;0;0;0;0;0;0;0;0
19/08/13;235,370823;0;235,370823;0;0;291;1;235,370823;0;0
20/08/13;162,230307;0;162,230307;0;0;149,291694;0;162,230307;0;0
21/08/13;-57,775318;0;-57,775318;0;0;-29,551743;0;-57,775318;0;0
22/08/13;126,817439;0;126,817439;0;0;115,804345;0;126,817439;0;0
23/08/13;123,021871;0;123,021871;0;0;102,684922;0;123,021871;0;0
24/08/13;0;0;0;0;0;0;0;0;0;0
25/08/13;0;0;0;0;0;0;0;0;0;0
26/08/13;10,618882;0;10,618882;0;0;49,776008;0;10,618882;0;0
27/08/13;30,151764;0;30,151764;0;0;36,182117;0;30,151764;0;0
28/08/13;117,809418;0;117,809418;0;0;110,067656;0;117,809418;0;0
29/08/13;112,219034;0;112,219034;0;0;104,849426;0;112,219034;0;0
30/08/13;169,639265;0;169,639265;0;0;162,263645;0;169,639265;0;0
31/08/13;0;0;0;0;0;0;0;0;0;0
01/09/13;0;0;0;0;0;0;0;0;0;0
02/09/13;25,052053;0;25,052053;0;0;53,444379;0;25,052053;0;0
03/09/13;-66,104904;0;-66,104904;0;0;-23,585167;0;-66,104904;0;0
04/09/13;-189,336664;0;-189,336664;0;0;-144,632174;0;-189,336664;0;0
05/09/13;75,042601;0;75,042601;0;0;93,721327;0;75,042601;0;0
06/09/13;-182,020924;0;-182,020924;0;0;-154,143846;0;-182,020924;0;0
07/09/13;0;0;0;0;0;0;0;0;0;0
08/09/13;0;0;0;0;0;0;0;0;0;0
09/09/13;-110,242555;0;-110,242555;0;0;-90,34671;0;-110,242555;0;0
10/09/13;-136,907787;0;-136,907787;0;0;-162,213018;0;-136,907787;0;0
11/09/13;-63,951423;0;-63,951423;0;0;-78,485837;0;-63,951423;0;0
12/09/13;99,712015;0;99,712015;0;0;103,284758;0;99,712015;0;0
13/09/13;2,921857;0;2,921857;0;0;3,246507;0;2,921857;0;0
14/09/13;0;0;0;0;0;0;0;0;0;0
15/09/13;0;0;0;0;0;0;0;0;0;0
16/09/13;13,177771;0;13,177771;0;0;43,711632;0;13,177771;0;0
17/09/13;122,278237;0;122,278237;0;0;99,753298;0;122,278237;0;0
18/09/13;44,244477;0;44,244477;0;0;-24,366524;0;44,244477;0;0
19/09/13;222,619298;0;222,619298;0;0;230,187093;0;222,619298;0;0
20/09/13;-152,414822;0;-152,414822;0;0;-137,490871;0;-152,414822;0;0
21/09/13;0;0;0;0;0;0;0;0;0;0
22/09/13;0;0;0;0;0;0;0;0;0;0
23/09/13;-90,44394;0;-90,44394;0;0;-83,437719;0;-90,44394;0;0
24/09/13;-29,0046;0;-29,0046;0;0;-45,578658;0;-29,0046;0;0
25/09/13;81,745616;0;81,745616;0;0;63,152496;0;81,745616;0;0
26/09/13;119,488818;0;119,488818;0;0;146,00639;0;119,488818;0;0
27/09/13;124,025211;0;124,025211;0;0;152,227326;0;124,025211;0;0
28/09/13;0;0;0;0;0;0;0;0;0;0
29/09/13;0;0;0;0;0;0;0;0;0;0
30/09/13;109,623197;0;109,623197;0;0;103,497195;0;109,623197;0;0
31/9/2013;0;0;0;0;0;0;0;0;0;0
01/10/13;102,246666;0;102,246666;0;0;79,63136;0;102,246666;0;0
02/10/13;45,874012;0;45,874012;0;0;56,139525;0;45,874012;0;0
03/10/13;67,662454;0;67,662454;0;0;29,043789;0;67,662454;0;0
04/10/13;-10,488066;0;-10,488066;0;0;26,379075;0;-10,488066;0;0
05/10/13;0;0;0;0;0;0;0;0;0;0
06/10/13;0;0;0;0;0;0;0;0;0;0
07/10/13;109,146614;0;109,146614;0;0;124,465437;0;109,146614;0;0
08/10/13;-5,719188;0;-5,719188;0;0;35,268325;0;-5,719188;0;0
09/10/13;33,368644;0;33,368644;0;0;52,436441;0;33,368644;0;0
10/10/13;159,962612;0;159,962612;0;0;148,491189;0;159,962612;0;0
11/10/13;25,005275;0;25,005275;0;0;40,198354;0;25,005275;0;0
12/10/13;0;0;0;0;0;0;0;0;0;0
13/10/13;0;0;0;0;0;0;0;0;0;0
14/10/13;-45,982601;0;-45,982601;0;0;-52,325028;0;-45,982601;0;0
15/10/13;61,626822;0;61,626822;0;0;66,028738;0;61,626822;0;0
16/10/13;7,24037;0;7,24037;0;0;-16,054733;0;7,24037;0;0
17/10/13;-302,703269;0;-240;0;1;-287,929589;0;-240;0;1
18/10/13;-97,432918;0;-97,432918;0;0;-102,413514;0;-97,432918;0;0
19/10/13;0;0;0;0;0;0;0;0;0;0
20/10/13;0;0;0;0;0;0;0;0;0;0
21/10/13;19,864055;0;19,864055;0;0;26,071573;0;19,864055;0;0
22/10/13;-131,685198;0;-131,685198;0;0;-146,592956;0;-131,685198;0;0
23/10/13;-74,568899;0;-74,568899;0;0;-96,007457;0;-74,568899;0;0
24/10/13;190,416037;0;190,416037;0;0;143,510945;0;190,416037;0;0
25/10/13;49,412059;0;49,412059;0;0;-46,597448;0;49,412059;0;0
26/10/13;0;0;0;0;0;0;0;0;0;0
27/10/13;0;0;0;0;0;0;0;0;0;0
28/10/13;104,005081;0;104,005081;0;0;116,185856;0;104,005081;0;0
29/10/13;-86,748964;0;-86,748964;0;0;-107,568716;0;-86,748964;0;0
30/10/13;12,631978;0;12,631978;0;0;55,896502;0;12,631978;0;0
31/10/13;105,534783;0;105,534783;0;0;99,215335;0;105,534783;0;0
01/11/13;136,057292;0;136,057292;0;0;157,889741;0;136,057292;0;0
02/11/13;0;0;0;0;0;0;0;0;0;0
03/11/13;0;0;0;0;0;0;0;0;0;0
04/11/13;-29,053855;0;-29,053855;0;0;-27,474841;0;-29,053855;0;0
05/11/13;3,162555;0;3,162555;0;0;-12,333966;0;3,162555;0;0
06/11/13;-20,189274;0;-20,189274;0;0;-34,384858;0;-20,189274;0;0
07/11/13;-48,086556;0;-48,086556;0;0;-62,322707;0;-48,086556;0;0
08/11/13;291;1;291;1;0;291;1;291;1;0
09/11/13;0;0;0;0;0;0;0;0;0;0
10/11/13;0;0;0;0;0;0;0;0;0;0
11/11/13;-116,372007;0;-116,372007;0;0;-124,684293;0;-116,372007;0;0
12/11/13;-159,14693;0;-159,14693;0;0;-124,423963;0;-159,14693;0;0
13/11/13;-98,446376;0;-98,446376;0;0;-95,218626;0;-98,446376;0;0
14/11/13;45,985143;0;45,985143;0;0;14,149275;0;45,985143;0;0
15/11/13;-80,958653;0;-80,958653;0;0;-63,61037;0;-80,958653;0;0
16/11/13;0;0;0;0;0;0;0;0;0;0
17/11/13;0;0;0;0;0;0;0;0;0;0
18/11/13;50,357496;0;50,357496;0;0;72,986497;0;50,357496;0;0
19/11/13;36,299567;0;36,299567;0;0;-5,094676;0;36,299567;0;0
20/11/13;-65,17919;0;-65,17919;0;0;-69,971777;0;-65,17919;0;0
21/11/13;-148,489283;0;-148,489283;0;0;-187,54842;0;-148,489283;0;0
22/11/13;-71,197622;0;-71,197622;0;0;-134,23038;0;-71,197622;0;0
23/11/13;0;0;0;0;0;0;0;0;0;0
24/11/13;0;0;0;0;0;0;0;0;0;0
25/11/13;43,024172;0;43,024172;0;0;73,56805;0;43,024172;0;0
26/11/13;291;1;291;1;0;291;1;291;1;0
27/11/13;-114,349111;0;-114,349111;0;0;-108,417457;0;-114,349111;0;0
28/11/13;99,306172;0;99,306172;0;0;67,409819;0;99,306172;0;0
29/11/13;-89,398621;0;-89,398621;0;0;23,751663;0;-89,398621;0;0
30/11/13;0;0;0;0;0;0;0;0;0;0
31/11/2013;0;0;0;0;0;0;0;0;0;0
01/12/13;0;0;0;0;0;0;0;0;0;0
02/12/13;210,953878;0;210,953878;0;0;184,093291;0;210,953878;0;0
03/12/13;104,608954;0;104,608954;0;0;93,059069;0;104,608954;0;0
04/12/13;-78,727951;0;-78,727951;0;0;-32,221988;0;-78,727951;0;0
05/12/13;-61,979362;0;-61,979362;0;0;-38,447091;0;-61,979362;0;0
06/12/13;-126,282993;0;-126,282993;0;0;-158,765233;0;-126,282993;0;0
07/12/13;0;0;0;0;0;0;0;0;0;0
08/12/13;0;0;0;0;0;0;0;0;0;0
09/12/13;-5,284423;0;-5,284423;0;0;-26,091839;0;-5,284423;0;0
10/12/13;-211,686224;0;-211,686224;0;0;-243,719865;0;-211,686224;0;0
11/12/13;171,426691;0;171,426691;0;0;-175,046065;0;171,426691;0;0
12/12/13;-393,247862;0;-240;0;1;-366,367629;0;-240;0;1
13/12/13;91,015953;0;91,015953;0;0;76,574307;0;91,015953;0;0
14/12/13;0;0;0;0;0;0;0;0;0;0
15/12/13;0;0;0;0;0;0;0;0;0;0
16/12/13;-55,638107;0;-55,638107;0;0;-10,390249;0;-55,638107;0;0
17/12/13;120,808072;0;120,808072;0;0;141,278328;0;120,808072;0;0
18/12/13;76,462729;0;76,462729;0;0;82,862693;0;76,462729;0;0
19/12/13;28,480047;0;28,480047;0;0;46,4496;0;28,480047;0;0
20/12/13;-174,611411;0;-174,611411;0;0;-188,485573;0;-174,611411;0;0
21/12/13;0;0;0;0;0;0;0;0;0;0
22/12/13;0;0;0;0;0;0;0;0;0;0
23/12/13;-20,828667;0;-20,828667;0;0;-21,836506;0;-20,828667;0;0
24/12/13;5,384909;0;5,384909;0;0;35,675021;0;5,384909;0;0
25/12/13;0;0;0;0;0;0;0;0;0;0
26/12/13;-17,550965;0;-17,550965;0;0;-7,762927;0;-17,550965;0;0
27/12/13;120,738557;0;120,738557;0;0;125,783343;0;120,738557;0;0
28/12/13;0;0;0;0;0;0;0;0;0;0
29/12/13;0;0;0;0;0;0;0;0;0;0
30/12/13;238,003752;0;238,003752;0;0;234,952422;0;238,003752;0;0
31/12/13;-34,988169;0;-34,988169;0;0;-32,633196;0;-34,988169;0;0
01/01/14;0;0;0;0;0;0;0;0;0;0
02/01/14;127,300355;0;127,300355;0;0;99,94935;0;127,300355;0;0
03/01/14;-20,407253;0;-20,407253;0;0;-44,494502;0;-20,407253;0;0
04/01/14;0;0;0;0;0;0;0;0;0;0
05/01/14;0;0;0;0;0;0;0;0;0;0
06/01/14;11,052191;0;11,052191;0;0;27,128105;0;11,052191;0;0
07/01/14;-8,06804;0;-8,06804;0;0;-6,05103;0;-8,06804;0;0
08/01/14;21,538427;0;21,538427;0;0;34,999944;0;21,538427;0;0
09/01/14;11,82539;0;11,82539;0;0;41,895666;0;11,82539;0;0
10/01/14;-283,848929;0;-240;0;1;-306,772595;0;-240;0;1
11/01/14;0;0;0;0;0;0;0;0;0;0
12/01/14;0;0;0;0;0;0;0;0;0;0
13/01/14;-63,773251;0;-63,773251;0;0;-80,380868;0;-63,773251;0;0
14/01/14;-154,928797;0;-154,928797;0;0;-178,201363;0;-154,928797;0;0
15/01/14;33,65719;0;33,65719;0;0;-5,38515;0;33,65719;0;0
16/01/14;-16,011628;0;-16,011628;0;0;4,769421;0;-16,011628;0;0
17/01/14;124,602814;0;124,602814;0;0;143,667726;0;124,602814;0;0
18/01/14;0;0;0;0;0;0;0;0;0;0
19/01/14;0;0;0;0;0;0;0;0;0;0
20/01/14;-13,641789;0;-13,641789;0;0;-5,79776;0;-13,641789;0;0
21/01/14;13,974891;0;13,974891;0;0;1,022553;0;13,974891;0;0
22/01/14;133,868205;0;133,868205;0;0;101,415307;0;133,868205;0;0
23/01/14;-44,402446;0;-44,402446;0;0;-134,915123;0;-44,402446;0;0
24/01/14;39,993564;0;39,993564;0;0;47,578551;0;39,993564;0;0
25/01/14;0;0;0;0;0;0;0;0;0;0
26/01/14;0;0;0;0;0;0;0;0;0;0
27/01/14;-18,562655;0;-18,562655;0;0;-8,593822;0;-18,562655;0;0
28/01/14;60,102447;0;60,102447;0;0;23,904382;0;60,102447;0;0
29/01/14;87,733273;0;87,733273;0;0;102,071006;0;87,733273;0;0
30/01/14;126,770725;0;126,770725;0;0;148,070955;0;126,770725;0;0
31/01/14;76,299312;0;76,299312;0;0;72,535669;0;76,299312;0;0
01/02/14;0;0;0;0;0;0;0;0;0;0
02/02/14;0;0;0;0;0;0;0;0;0;0
03/02/14;-42,117999;0;-240;0;1;-50,678568;0;-240;0;1
04/02/14;-125,769905;0;-125,769905;0;0;-132,176415;0;-125,769905;0;0
05/02/14;69,513965;0;69,513965;0;0;69,851411;0;69,513965;0;0
06/02/14;-28,802036;0;-28,802036;0;0;-57,269165;0;-28,802036;0;0
07/02/14;49,988817;0;49,988817;0;0;56,36323;0;49,988817;0;0
08/02/14;0;0;0;0;0;0;0;0;0;0
09/02/14;0;0;0;0;0;0;0;0;0;0
10/02/14;27,535259;0;27,535259;0;0;37,944929;0;27,535259;0;0
11/02/14;-78,500072;0;-78,500072;0;0;-71,847524;0;-78,500072;0;0
12/02/14;91,098817;0;91,098817;0;0;111,63746;0;91,098817;0;0
13/02/14;79,748914;0;79,748914;0;0;117,277814;0;79,748914;0;0
14/02/14;-89,068286;0;-89,068286;0;0;-110,751576;0;-89,068286;0;0
15/02/14;0;0;0;0;0;0;0;0;0;0
16/02/14;0;0;0;0;0;0;0;0;0;0
17/02/14;-0,664364;0;-0,664364;0;0;16,94127;0;-0,664364;0;0
18/02/14;-29,56516;0;-29,56516;0;0;-21,592532;0;-29,56516;0;0
19/02/14;-17,629253;0;-17,629253;0;0;-14,635607;0;-17,629253;0;0
20/02/14;53,888808;0;53,888808;0;0;62,256636;0;53,888808;0;0
21/02/14;128,364711;0;128,364711;0;0;99,357621;0;128,364711;0;0
22/02/14;0;0;0;0;0;0;0;0;0;0
23/02/14;0;0;0;0;0;0;0;0;0;0
24/02/14;-211,853551;0;-211,853551;0;0;-218,870783;0;-211,853551;0;0
25/02/14;-31,612223;0;-31,612223;0;0;-41,262271;0;-31,612223;0;0
26/02/14;186,015041;0;186,015041;0;0;191,0065;0;186,015041;0;0
27/02/14;178,868179;0;178,868179;0;0;189,310577;0;178,868179;0;0
28/02/14;108,105093;0;108,105093;0;0;128,521225;0;108,105093;0;0
29/2/2014;0;0;0;0;0;0;0;0;0;0
30/2/2014;0;0;0;0;0;0;0;0;0;0
31/2/2014;0;0;0;0;0;0;0;0;0;0
01/03/14;0;0;0;0;0;0;0;0;0;0
02/03/14;0;0;0;0;0;0;0;0;0;0
03/03/14;18,137035;0;18,137035;0;0;7,389163;0;18,137035;0;0
04/03/14;19,4546;0;19,4546;0;0;15,094086;0;19,4546;0;0
05/03/14;-39,471043;0;-39,471043;0;0;-49,840555;0;-39,471043;0;0
06/03/14;-261,783588;0;-240;0;1;-258,45724;0;-240;0;1
07/03/14;83,115284;0;83,115284;0;0;89,711735;0;83,115284;0;0
08/03/14;0;0;0;0;0;0;0;0;0;0
09/03/14;0;0;0;0;0;0;0;0;0;0
10/03/14;-18,60733;0;-18,60733;0;0;-41,866492;0;-18,60733;0;0
11/03/14;136,458714;0;136,458714;0;0;178,624788;0;136,458714;0;0
12/03/14;70,63392;0;70,63392;0;0;74,651015;0;70,63392;0;0
13/03/14;111,458999;0;111,458999;0;0;137,256631;0;111,458999;0;0
14/03/14;54,898742;0;54,898742;0;0;28,28117;0;54,898742;0;0
15/03/14;0;0;0;0;0;0;0;0;0;0
16/03/14;0;0;0;0;0;0;0;0;0;0
17/03/14;-77,097856;0;-77,097856;0;0;-90,995323;0;-77,097856;0;0
18/03/14;-167,937585;0;-167,937585;0;0;-167,937585;0;-167,937585;0;0
19/03/14;-33,595731;0;-33,595731;0;0;62,580284;0;-33,595731;0;0
20/03/14;65,800405;0;65,800405;0;0;43,202286;0;65,800405;0;0
21/03/14;-90,340514;0;-90,340514;0;0;-91,333267;0;-90,340514;0;0
22/03/14;0;0;0;0;0;0;0;0;0;0
23/03/14;0;0;0;0;0;0;0;0;0;0
24/03/14;-94,397747;0;-94,397747;0;0;-192,756238;0;-94,397747;0;0
25/03/14;-70,296845;0;-70,296845;0;0;-96,90453;0;-70,296845;0;0
26/03/14;-49,845793;0;-49,845793;0;0;-63,528952;0;-49,845793;0;0
27/03/14;-73,108916;0;-73,108916;0;0;-71,809202;0;-73,108916;0;0
28/03/14;78,03646;0;78,03646;0;0;61,846323;0;78,03646;0;0
29/03/14;0;0;0;0;0;0;0;0;0;0
30/03/14;0;0;0;0;0;0;0;0;0;0
31/03/14;-104,873535;0;-104,873535;0;0;-100,977304;0;-104,873535;0;0
01/04/14;71,494042;0;71,494042;0;0;93,492209;0;71,494042;0;0
02/04/14;12,015978;0;12,015978;0;0;-10,716953;0;12,015978;0;0
03/04/14;-28,618817;0;-28,618817;0;0;-12,032912;0;-28,618817;0;0
04/04/14;-155,157863;0;-155,157863;0;0;-138,603363;0;-155,157863;0;0
05/04/14;0;0;0;0;0;0;0;0;0;0
06/04/14;0;0;0;0;0;0;0;0;0;0
07/04/14;68,186225;0;68,186225;0;0;71,4178;0;68,186225;0;0
08/04/14;-128,817562;0;-128,817562;0;0;-131,393913;0;-128,817562;0;0
09/04/14;-17,947567;0;-17,947567;0;0;21,472983;0;-17,947567;0;0
10/04/14;27,994274;0;27,994274;0;0;35,947193;0;27,994274;0;0
11/04/14;83,536039;0;83,536039;0;0;87,696838;0;83,536039;0;0
12/04/14;0;0;0;0;0;0;0;0;0;0
13/04/14;0;0;0;0;0;0;0;0;0;0
14/04/14;-74,161685;0;-74,161685;0;0;-93,021769;0;-74,161685;0;0
15/04/14;-143,841966;0;-143,841966;0;0;-123,384442;0;-143,841966;0;0
16/04/14;-50,305464;0;-50,305464;0;0;-58,636305;0;-50,305464;0;0
17/04/14;57,079944;0;57,079944;0;0;94,27811;0;57,079944;0;0
18/04/14;2,572182;0;2,572182;0;0;-3,215227;0;2,572182;0;0
19/04/14;0;0;0;0;0;0;0;0;0;0
20/04/14;0;0;0;0;0;0;0;0;0;0
21/04/14;-8,358337;0;-8,358337;0;0;-8,358337;0;-8,358337;0;0
22/04/14;12,171295;0;12,171295;0;0;-0,320297;0;12,171295;0;0
23/04/14;27,492965;0;27,492965;0;0;25,552285;0;27,492965;0;0
24/04/14;130,688724;0;130,688724;0;0;128,107219;0;130,688724;0;0
25/04/14;7,76431;0;7,76431;0;0;12,293491;0;7,76431;0;0
26/04/14;0;0;0;0;0;0;0;0;0;0
27/04/14;0;0;0;0;0;0;0;0;0;0
28/04/14;154,917001;0;154,917001;0;0;153,94877;0;154,917001;0;0
29/04/14;84,759523;0;84,759523;0;0;83,785276;0;84,759523;0;0
30/04/14;1,616344;0;1,616344;0;0;18,103058;0;1,616344;0;0
31/4/2014;0;0;0;0;0;0;0;0;0;0
01/05/14;73,261255;0;73,261255;0;0;50,992416;0;73,261255;0;0
02/05/14;48,862043;0;48,862043;0;0;50,803581;0;48,862043;0;0
03/05/14;0;0;0;0;0;0;0;0;0;0
04/05/14;0;0;0;0;0;0;0;0;0;0
05/05/14;21,011799;0;21,011799;0;0;24,567642;0;21,011799;0;0
06/05/14;-205,950395;0;-205,950395;0;0;-224,350352;0;-205,950395;0;0
07/05/14;32,423409;0;32,423409;0;0;30,81829;0;32,423409;0;0
08/05/14;-4,157339;0;-4,157339;0;0;3,517749;0;-4,157339;0;0
09/05/14;2,5655;0;2,5655;0;0;0,641375;0;2,5655;0;0
10/05/14;0;0;0;0;0;0;0;0;0;0
11/05/14;0;0;0;0;0;0;0;0;0;0
12/05/14;8,970046;0;8,970046;0;0;5,4461;0;8,970046;0;0
13/05/14;106,380699;0;106,380699;0;0;86,454405;0;106,380699;0;0
14/05/14;63,215027;0;63,215027;0;0;58,745277;0;63,215027;0;0
15/05/14;145,381346;0;145,381346;0;0;132,281049;0;145,381346;0;0
16/05/14;-58,740451;0;-58,740451;0;0;-64,839186;0;-58,740451;0;0
17/05/14;0;0;0;0;0;0;0;0;0;0
18/05/14;0;0;0;0;0;0;0;0;0;0
19/05/14;27,59683;0;27,59683;0;0;50,701152;0;27,59683;0;0
20/05/14;-41,106532;0;-41,106532;0;0;-77,034288;0;-41,106532;0;0
21/05/14;-74,378018;0;-74,378018;0;0;-70,48048;0;-74,378018;0;0
22/05/14;137,638448;0;137,638448;0;0;147,030248;0;137,638448;0;0
23/05/14;17,858302;0;17,858302;0;0;3,246964;0;17,858302;0;0
24/05/14;0;0;0;0;0;0;0;0;0;0
25/05/14;0;0;0;0;0;0;0;0;0;0
26/05/14;-18,830965;0;-18,830965;0;0;-0,324672;0;-18,830965;0;0
27/05/14;67,387337;0;67,387337;0;0;71,923023;0;67,387337;0;0
28/05/14;54,217845;0;54,217845;0;0;44,80277;0;54,217845;0;0
29/05/14;-5,815957;0;-5,815957;0;0;-18,417198;0;-5,815957;0;0
30/05/14;36,747719;0;36,747719;0;0;18,37386;0;36,747719;0;0
31/05/14;0;0;0;0;0;0;0;0;0;0
01/06/14;0;0;0;0;0;0;0;0;0;0
02/06/14;0;0;0;0;0;0;0;0;0;0
03/06/14;-69,229525;0;-69,229525;0;0;-67,612013;0;-69,229525;0;0
04/06/14;-5,828009;0;-5,828009;0;0;2,266448;0;-5,828009;0;0
05/06/14;-133,846303;0;-133,846303;0;0;-176,198636;0;-133,846303;0;0
06/06/14;30,525684;0;30,525684;0;0;27,9551;0;30,525684;0;0
07/06/14;0;0;0;0;0;0;0;0;0;0
08/06/14;0;0;0;0;0;0;0;0;0;0
09/06/14;41,033532;0;41,033532;0;0;46,162724;0;41,033532;0;0
10/06/14;12,490659;0;12,490659;0;0;12,490659;0;12,490659;0;0
11/06/14;-31,984306;0;-31,984306;0;0;-43,178814;0;-31,984306;0;0
12/06/14;-106,983181;0;-106,983181;0;0;-114,008942;0;-106,983181;0;0
13/06/14;64,371528;0;64,371528;0;0;63,734186;0;64,371528;0;0
14/06/14;0;0;0;0;0;0;0;0;0;0
15/06/14;0;0;0;0;0;0;0;0;0;0
16/06/14;22,008633;0;22,008633;0;0;13,396559;0;22,008633;0;0
17/06/14;-31,127655;0;-31,127655;0;0;-43,001091;0;-31,127655;0;0
18/06/14;-9,641239;0;-9,641239;0;0;-22,817598;0;-9,641239;0;0
19/06/14;48,730253;0;48,730253;0;0;48,093256;0;48,730253;0;0
20/06/14;59,337084;0;59,337084;0;0;65,398399;0;59,337084;0;0
21/06/14;0;0;0;0;0;0;0;0;0;0
22/06/14;0;0;0;0;0;0;0;0;0;0
23/06/14;65,175922;0;65,175922;0;0;69,626961;0;65,175922;0;0
24/06/14;91,205766;0;91,205766;0;0;97,583791;0;91,205766;0;0
25/06/14;116,018204;0;116,018204;0;0;97,10916;0;116,018204;0;0
26/06/14;23,909717;0;23,909717;0;0;19,127774;0;23,909717;0;0
27/06/14;75,670864;0;75,670864;0;0;72,173471;0;75,670864;0;0
28/06/14;0;0;0;0;0;0;0;0;0;0
29/06/14;0;0;0;0;0;0;0;0;0;0
30/06/14;-67,637269;0;-67,637269;0;0;-62,851613;0;-67,637269;0;0
31/6/2014;0;0;0;0;0;0;0;0;0;0
01/07/14;-97,081218;0;-97,081218;0;0;-148,159898;0;-97,081218;0;0
02/07/14;58,036281;0;58,036281;0;0;-72,307497;0;58,036281;0;0
03/07/14;-30,109548;0;-30,109548;0;0;-33,95332;0;-30,109548;0;0
04/07/14;-10,905242;0;-10,905242;0;0;-3,848909;0;-10,905242;0;0
05/07/14;0;0;0;0;0;0;0;0;0;0
06/07/14;0;0;0;0;0;0;0;0;0;0
07/07/14;-48,743987;0;-48,743987;0;0;-52,271513;0;-48,743987;0;0
08/07/14;-37,074127;0;-37,074127;0;0;-35,1565;0;-37,074127;0;0
09/07/14;20,743357;0;20,743357;0;0;11,488628;0;20,743357;0;0
10/07/14;51,874306;0;51,874306;0;0;48,351977;0;51,874306;0;0
11/07/14;15,341835;0;15,341835;0;0;19,816537;0;15,341835;0;0
12/07/14;0;0;0;0;0;0;0;0;0;0
13/07/14;0;0;0;0;0;0;0;0;0;0
14/07/14;24,260481;0;24,260481;0;0;31,283252;0;24,260481;0;0
15/07/14;-6,726817;0;-6,726817;0;0;-2,562597;0;-6,726817;0;0
16/07/14;56,840077;0;56,840077;0;0;64,868337;0;56,840077;0;0
17/07/14;-6,723945;0;-6,723945;0;0;-27,536155;0;-6,723945;0;0
18/07/14;-47,387295;0;-47,387295;0;0;-57,313012;0;-47,387295;0;0
19/07/14;0;0;0;0;0;0;0;0;0;0
20/07/14;0;0;0;0;0;0;0;0;0;0
21/07/14;50,473858;0;50,473858;0;0;51,432222;0;50,473858;0;0
22/07/14;16,610588;0;16,610588;0;0;15,652285;0;16,610588;0;0
23/07/14;-28,922862;0;-28,922862;0;0;-35,597368;0;-28,922862;0;0
24/07/14;65,483444;0;65,483444;0;0;71,205298;0;65,483444;0;0
25/07/14;33,784861;0;33,784861;0;0;25,498008;0;33,784861;0;0
26/07/14;0;0;0;0;0;0;0;0;0;0
27/07/14;0;0;0;0;0;0;0;0;0;0
28/07/14;61,668566;0;61,668566;0;0;58,473304;0;61,668566;0;0
29/07/14;65,769169;0;65,769169;0;0;38,950673;0;65,769169;0;0
30/07/14;191,082803;0;191,082803;0;0;187,882086;0;191,082803;0;0
